age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
46,Private,144634,12th,8,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,1596,0,45,Portugal,1
39,Private,242865,HS-grad,9,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,259,0,33,Philippines,0
37,Self-emp-not-inc,135659,Assoc-voc,10,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Female,30846,6,53,South,0
32,Without-pay,237740,Some-college,12,Never-married,Armed-Forces,Husband,Asian-Pac-Islander,Male,982,2,38,Philippines,0
40,Self-emp-not-inc,233091,HS-grad,9,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,86216,0,45,Cuba,1
43,Local-gov,205085,Assoc-acdm,10,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,47626,2,62,South,1
59,State-gov,754580,Some-college,11,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,9256,42,58,United-States,0
30,Local-gov,285268,Masters,14,Never-married,Protective-serv,Own-child,Black,Female,26643,2,35,South,0
41,State-gov,282356,HS-grad,8,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,66050,0,49,Cuba,1
29,Local-gov,162924,11th,6,Divorced,Protective-serv,Other-relative,Asian-Pac-Islander,Female,18,19,38,Cuba,1
46,Local-gov,192477,HS-grad,9,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,12143,13,56,Portugal,1
24,Private,63041,Some-college,10,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,46707,20,26,Portugal,0
24,State-gov,228589,12th,6,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,28,19,33,Portugal,0
37,Local-gov,122383,12th,6,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,84613,0,41,South,0
27,Private,450323,11th,6,Widowed,Adm-clerical,Wife,Asian-Pac-Islander,Male,19296,1,33,South,0
29,Self-emp-not-inc,257999,Assoc-acdm,10,Divorced,Protective-serv,Husband,Asian-Pac-Islander,Male,16413,0,45,Poland,0
39,Private,534996,Assoc-voc,10,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,90494,0,42,Cuba,1
50,Private,188828,Bachelors,14,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,59156,7,57,Cuba,0
49,Local-gov,182200,Masters,15,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,87498,1,47,United-States,1
20,Local-gov,191221,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Male,27646,0,28,Philippines,1
32,Private,134474,12th,7,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,5029,0,68,Greece,0
29,Private,333065,Bachelors,12,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,209,0,37,South,0
44,Federal-gov,169324,HS-grad,8,Separated,Protective-serv,Own-child,Asian-Pac-Islander,Male,28387,0,63,Ecuador,0
43,State-gov,114814,Bachelors,14,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,394,0,34,Philippines,0
52,State-gov,310174,Bachelors,12,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,68223,0,60,Philippines,1
44,Federal-gov,137172,Assoc-acdm,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,36763,0,56,Philippines,1
41,Private,291694,Some-college,9,Divorced,Tech-support,Own-child,Black,Male,16554,0,26,Poland,0
29,Private,276842,HS-grad,8,Separated,Protective-serv,Own-child,Asian-Pac-Islander,Male,91405,0,33,Jamaica,0
30,State-gov,37541,HS-grad,8,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,1159,0,33,Hungary,0
33,Private,442675,Assoc-acdm,11,Widowed,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,28715,1,34,Cambodia,0
35,Local-gov,94678,Masters,13,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Male,14602,0,30,Greece,0
23,Private,81432,Assoc-acdm,11,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,2,51,36,Portugal,0
40,Private,159801,Assoc-acdm,12,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,36890,0,38,Cuba,1
42,Private,198999,Assoc-acdm,11,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,35275,1,34,Cuba,0
75,Private,95428,Masters,13,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,74131,25,34,Cambodia,1
20,State-gov,158219,Some-college,11,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,8596,3,35,Portugal,0
28,Private,267435,Assoc-acdm,11,Never-married,Transport-moving,Own-child,Black,Female,1976,0,27,Greece,0
47,Private,57946,12th,6,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,49151,19,32,Poland,1
31,State-gov,201424,Assoc-voc,11,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,57340,0,26,United-States,0
22,Private,185185,1st-4th,4,Widowed,Transport-moving,Own-child,Asian-Pac-Islander,Male,29,0,32,South,0
39,Private,260774,HS-grad,8,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,15,0,36,Yugoslavia,0
26,State-gov,173052,Some-college,10,Never-married,Prof-specialty,Own-child,Black,Male,21,0,37,Portugal,0
26,Private,191526,10th,6,Widowed,Transport-moving,Own-child,Asian-Pac-Islander,Male,69746,0,43,Poland,1
30,Private,203838,7th-8th,8,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Male,69987,0,43,Philippines,0
48,Private,80196,Bachelors,11,Widowed,Protective-serv,Other-relative,Asian-Pac-Islander,Male,82736,0,40,South,0
64,Local-gov,143437,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,25049,1,34,Ireland,0
39,State-gov,231009,12th,8,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,1158,0,68,Cuba,0
33,State-gov,223088,Bachelors,13,Divorced,Protective-serv,Husband,Asian-Pac-Islander,Male,37338,0,40,Cuba,0
37,Private,306412,Assoc-acdm,12,Widowed,Exec-managerial,Wife,Asian-Pac-Islander,Male,9,11,39,Poland,1
74,Federal-gov,117525,HS-grad,7,Married-AF-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,98353,70,49,Hungary,1
45,Self-emp-not-inc,327118,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,15683,0,72,Ireland,1
53,Local-gov,299810,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,46743,76,30,South,1
34,Self-emp-not-inc,206706,Assoc-acdm,10,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,40490,0,27,South,1
28,Federal-gov,164257,12th,7,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Male,69898,2,30,Portugal,0
58,Local-gov,277244,7th-8th,7,Widowed,Adm-clerical,Wife,Asian-Pac-Islander,Male,223,55,52,Poland,0
37,Private,242872,9th,5,Divorced,Machine-op-inspct,Own-child,Black,Male,12347,0,36,Thailand,0
48,Private,36597,12th,8,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,355,0,43,Greece,1
32,Federal-gov,139756,Some-college,10,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,19884,0,33,Portugal,0
39,Self-emp-not-inc,390490,Some-college,10,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,82424,0,44,Germany,1
45,Private,205806,Assoc-voc,10,Divorced,Protective-serv,Wife,Black,Male,64833,0,37,Portugal,1
31,Self-emp-not-inc,73075,12th,7,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,23445,0,41,Yugoslavia,0
60,Self-emp-not-inc,391545,Assoc-acdm,12,Separated,Exec-managerial,Own-child,Black,Female,22403,2,40,Hungary,0
33,Local-gov,135171,Some-college,10,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Male,32834,23,62,Cuba,0
47,Private,203208,Bachelors,13,Divorced,Transport-moving,Own-child,Asian-Pac-Islander,Male,83212,0,21,Portugal,0
40,Local-gov,135208,Assoc-acdm,11,Divorced,Exec-managerial,Husband,Black,Female,23864,0,51,Philippines,0
55,Private,34832,Bachelors,13,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,51762,0,40,Greece,0
24,Local-gov,49562,12th,9,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,1748,0,43,Portugal,0
29,Private,69419,HS-grad,10,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,645,36,19,Yugoslavia,0
55,State-gov,47962,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,95463,0,54,Cuba,0
33,State-gov,237133,HS-grad,9,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,86598,0,47,Philippines,0
28,Local-gov,149294,Bachelors,12,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,62455,0,62,United-States,1
23,State-gov,301578,HS-grad,8,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,21817,1,40,United-States,0
57,Local-gov,140533,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,14400,0,38,Greece,1
70,Local-gov,99159,Doctorate,15,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,69292,83,71,Greece,1
40,Self-emp-not-inc,84476,Bachelors,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,103,0,37,Ireland,0
36,Local-gov,277631,HS-grad,9,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,2,1,45,Yugoslavia,0
41,Local-gov,142783,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,61789,8,35,Cuba,1
34,State-gov,210559,Some-college,10,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,15252,33,26,Cuba,0
36,State-gov,259331,Assoc-acdm,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,60791,0,51,Cuba,0
23,Self-emp-not-inc,29330,HS-grad,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,20844,0,31,Philippines,0
46,Local-gov,160813,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,93797,39,69,United-States,0
63,Private,63390,12th,7,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,10539,0,56,Portugal,0
45,Without-pay,150337,12th,8,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,61132,26,46,Philippines,0
22,State-gov,235724,Some-college,10,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Male,576,19,45,South,0
51,Local-gov,260836,Masters,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,774,14,59,United-States,1
58,Local-gov,27809,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,65923,3,63,Portugal,0
35,Local-gov,163542,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,38387,0,45,Cuba,1
29,Self-emp-not-inc,132379,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,54021,0,32,Ecuador,1
35,Private,231427,HS-grad,9,Never-married,Other-service,Wife,Black,Female,13834,26,40,United-States,0
33,Private,231211,Assoc-voc,10,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,56035,0,40,Poland,0
19,Local-gov,77715,Assoc-acdm,12,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,57873,0,52,United-States,0
27,Private,283844,Masters,14,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,86705,7,46,Greece,1
38,State-gov,177996,Bachelors,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,71099,3,42,South,1
44,Private,204699,12th,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,8372,0,40,Philippines,0
33,Local-gov,88962,HS-grad,8,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,157,74,36,Ireland,0
33,Private,190063,HS-grad,9,Never-married,Prof-specialty,Own-child,Black,Female,39558,20,67,Cuba,0
57,State-gov,162409,Assoc-voc,10,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,60253,0,56,Yugoslavia,0
38,Private,23077,Doctorate,16,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,13109,63,53,Portugal,1
57,Private,40728,HS-grad,8,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Male,44176,0,44,Portugal,0
47,Private,69855,HS-grad,9,Separated,Protective-serv,Own-child,Asian-Pac-Islander,Male,45783,1,60,Philippines,0
30,Private,170330,HS-grad,8,Married-spouse-absent,Sales,Wife,Black,Female,1,0,37,Cambodia,0
34,State-gov,211160,Bachelors,12,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,54314,0,40,Italy,1
41,Private,128816,12th,8,Never-married,Priv-house-serv,Wife,Black,Female,23470,0,22,Cuba,0
35,Local-gov,217546,Assoc-voc,10,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,47850,62,18,Philippines,0
20,Private,293452,9th,5,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,5914,5,43,Portugal,0
19,Self-emp-not-inc,91984,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,18015,0,25,Germany,0
29,Local-gov,74621,HS-grad,9,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,59612,0,21,Portugal,1
23,State-gov,58796,Assoc-voc,10,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,4911,14,32,Greece,0
67,Private,162920,HS-grad,8,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,99054,0,39,Cambodia,1
45,Local-gov,300763,Assoc-acdm,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,95655,0,50,United-States,0
24,Without-pay,69052,Masters,13,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,59503,0,41,Cuba,0
54,Private,174891,HS-grad,8,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Male,3078,0,58,Cuba,0
32,State-gov,182486,Some-college,10,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,3523,0,19,Cuba,0
22,Local-gov,271414,Masters,15,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Male,29048,0,26,Cambodia,1
21,Private,163919,11th,5,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,21141,0,63,Yugoslavia,0
37,Local-gov,73032,9th,5,Married-civ-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Male,262,1,21,Cuba,0
19,Private,229277,HS-grad,9,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,215,11,31,Portugal,0
54,Private,154587,Some-college,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,42552,1,54,South,1
29,Without-pay,227198,Assoc-voc,11,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Female,80905,0,44,South,0
49,Private,141315,Bachelors,14,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,55,Cambodia,0
35,Private,309137,Assoc-acdm,11,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,45375,0,18,Cuba,0
34,Private,45029,11th,6,Separated,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,18097,3,44,Cuba,0
24,State-gov,164856,HS-grad,8,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Male,65385,1,42,United-States,0
32,State-gov,77145,HS-grad,9,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,17605,219,40,Poland,0
72,Private,112336,Assoc-acdm,11,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,49357,0,58,Portugal,1
66,State-gov,541424,Some-college,9,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,44638,2,42,Hong,1
47,Without-pay,160078,10th,6,Widowed,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,11,46,29,Ireland,0
40,Private,357071,Assoc-voc,10,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,6130,1,55,Cuba,0
42,Private,260810,Some-college,9,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,28,0,43,Cuba,0
34,Private,79878,Bachelors,13,Separated,Protective-serv,Wife,Black,Female,530,2,30,Ireland,0
32,Private,453106,HS-grad,7,Never-married,Priv-house-serv,Own-child,Black,Female,79644,0,30,South,0
47,Private,221505,Assoc-acdm,12,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,436,12,74,South,0
38,Private,151855,HS-grad,11,Divorced,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,52747,7,28,Yugoslavia,0
31,Without-pay,107610,12th,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Male,3048,0,38,United-States,0
66,Private,103772,Masters,13,Divorced,Other-service,Wife,Asian-Pac-Islander,Male,63577,0,36,Philippines,0
46,Private,134865,10th,6,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,9331,3,35,Portugal,0
50,Local-gov,55559,Assoc-acdm,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,87939,0,54,Portugal,1
39,Private,100643,Some-college,10,Divorced,Protective-serv,Other-relative,Asian-Pac-Islander,Female,3047,35,26,Philippines,0
28,Private,231383,7th-8th,8,Divorced,Sales,Wife,Asian-Pac-Islander,Male,33570,0,30,Greece,0
57,Private,271195,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Black,Female,276,80,37,France,0
22,State-gov,148917,Masters,14,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,3212,0,38,Cuba,0
61,Self-emp-not-inc,650381,Assoc-acdm,11,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Male,77830,0,41,Poland,1
63,State-gov,255083,Some-college,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,69635,0,52,United-States,0
22,Private,120341,5th-6th,5,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,75437,0,16,Portugal,0
19,Private,163461,Masters,15,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,13252,0,40,United-States,0
31,Private,167768,Bachelors,11,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Male,30009,0,31,Cambodia,0
36,Private,108574,HS-grad,9,Divorced,Protective-serv,Wife,Black,Male,3904,3,26,Philippines,0
27,Private,91761,Some-college,11,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,62304,0,51,Italy,0
46,State-gov,270463,Bachelors,12,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,72506,0,47,United-States,0
41,Self-emp-not-inc,151185,Bachelors,13,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Male,86415,22,44,Ecuador,0
22,Local-gov,277198,1st-4th,4,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,13157,0,42,South,0
25,Local-gov,289613,12th,7,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,2323,0,33,Greece,0
19,Private,344066,1st-4th,4,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,23823,18,29,Poland,0
29,State-gov,83538,Some-college,10,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,69,0,48,Philippines,0
42,State-gov,180743,HS-grad,9,Separated,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,5346,28,43,Portugal,1
30,Private,104068,Some-college,10,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,4726,0,36,Cambodia,0
65,Federal-gov,343898,Prof-school,16,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Male,47690,6,45,Portugal,1
47,Private,436185,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,1343,0,38,Yugoslavia,0
23,Private,109050,HS-grad,9,Separated,Prof-specialty,Own-child,Asian-Pac-Islander,Male,2221,1,27,South,0
67,Local-gov,360873,Masters,13,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,95320,0,42,South,0
33,Self-emp-not-inc,482575,Assoc-acdm,11,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,12165,2,57,Hungary,1
18,Private,160958,Bachelors,14,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,811,0,27,United-States,0
63,Self-emp-not-inc,217556,Assoc-acdm,10,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,87914,7,48,Ireland,0
83,Local-gov,104511,Bachelors,12,Separated,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,8208,0,40,Cambodia,1
42,Federal-gov,223069,Bachelors,13,Divorced,Exec-managerial,Own-child,Black,Male,62839,30,44,United-States,1
50,Private,208936,Some-college,9,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,4142,7,56,South,0
23,State-gov,224949,HS-grad,8,Divorced,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,15964,0,33,Poland,0
42,Self-emp-not-inc,234013,Bachelors,13,Divorced,Prof-specialty,Husband,Black,Male,5208,0,43,Portugal,1
38,Private,121588,12th,8,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,74094,4,54,Philippines,1
53,Without-pay,114843,9th,6,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Female,21284,0,42,Portugal,0
56,State-gov,69153,HS-grad,11,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Male,17124,1,60,Portugal,0
26,Private,142187,Some-college,10,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,8345,0,47,Philippines,0
31,Private,107081,Assoc-acdm,12,Widowed,Craft-repair,Wife,Asian-Pac-Islander,Male,21438,1,56,Cuba,1
50,Local-gov,161138,HS-grad,9,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,48974,0,51,South,1
31,Private,128049,Bachelors,13,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,290,0,38,Cambodia,0
26,State-gov,364389,Assoc-voc,11,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,16,1,29,Yugoslavia,0
37,Private,211014,Bachelors,12,Divorced,Transport-moving,Own-child,Asian-Pac-Islander,Male,20753,0,44,Philippines,0
25,Self-emp-not-inc,277764,Assoc-voc,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,78510,0,27,South,0
36,State-gov,206761,Some-college,11,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,57882,0,28,Cuba,1
43,Private,177512,HS-grad,8,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,12717,0,56,South,0
38,Private,393074,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Black,Male,218,24,35,United-States,0
46,Private,251354,Bachelors,13,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,73467,7,35,Portugal,1
27,Private,17662,12th,6,Separated,Adm-clerical,Wife,Asian-Pac-Islander,Male,277,0,54,Yugoslavia,0
